Subject,Group,Channel,Delta Power,Theta Power,Alpha Power,Beta Power
sub-034,Alzheimer's Disease,F8,2.726140266155788e-10,3.799080492844982e-11,1.1382022680882471e-11,9.265290662598317e-12
sub-034,Alzheimer's Disease,T3,2.790513624393745e-10,4.141453256914437e-11,1.240827415179206e-11,1.3316259159270545e-11
sub-034,Alzheimer's Disease,T4,2.7350742021378737e-10,4.2653743668160256e-11,1.2999893788792081e-11,1.0480840598733004e-11
sub-034,Alzheimer's Disease,T5,2.7586109700305315e-10,4.0283688338043886e-11,1.35086544473627e-11,1.2557153529700582e-11
sub-034,Alzheimer's Disease,T6,2.7426897645302987e-10,4.23085256178071e-11,1.481351972727869e-11,1.206948987890608e-11
sub-034,Alzheimer's Disease,Fz,2.7050446478239937e-10,3.541224082843453e-11,1.0727217584302273e-11,8.951154332653478e-12
sub-034,Alzheimer's Disease,Cz,2.701726328723065e-10,3.470904401329594e-11,1.0315088846083258e-11,8.378041630674435e-12
sub-034,Alzheimer's Disease,Pz,2.7139841971976807e-10,3.6160831241212965e-11,1.1026143665485495e-11,9.989227098470395e-12
sub-035,Alzheimer's Disease,Fp1,2.557656712208982e-10,4.0703915422943125e-11,1.3696685610564489e-11,1.1586887816618607e-11
sub-035,Alzheimer's Disease,Fp2,2.607834148108695e-10,4.3571423735439043e-11,1.5461687242213934e-11,1.2535187171340633e-11
sub-035,Alzheimer's Disease,F3,2.512895367028005e-10,3.9069048606393364e-11,1.2991499312091083e-11,1.0019675550336824e-11
sub-035,Alzheimer's Disease,F4,2.513954421555487e-10,3.865784954375303e-11,1.335835916803048e-11,1.0299609551209708e-11
sub-035,Alzheimer's Disease,C3,2.4083324853538717e-10,3.563209218223209e-11,1.0450398822951463e-11,8.125224557342507e-12
sub-035,Alzheimer's Disease,C4,2.388709726179795e-10,3.432319210313178e-11,1.0500958973947684e-11,8.341052455587263e-12
sub-035,Alzheimer's Disease,P3,2.4752118997815066e-10,3.668234428389019e-11,1.1504616710819535e-11,9.319315864922016e-12
sub-035,Alzheimer's Disease,P4,2.497399759888426e-10,3.570765972827707e-11,1.1416406168608345e-11,8.696050553281221e-12
sub-035,Alzheimer's Disease,O1,2.5481154362274896e-10,3.8260735368992214e-11,1.2602220141753401e-11,1.1166968781266733e-11
sub-035,Alzheimer's Disease,O2,2.567195164619267e-10,3.804108298377486e-11,1.2368028301236151e-11,9.625631469476399e-12
sub-035,Alzheimer's Disease,F7,2.740794549125415e-10,5.3073415364403915e-11,1.833224007456145e-11,1.2589993379275489e-11
sub-035,Alzheimer's Disease,F8,2.700106606343319e-10,5.0539918098745234e-11,1.69845326866871e-11,1.320649274864361e-11
sub-035,Alzheimer's Disease,T3,2.57134971241402e-10,4.5997387273386986e-11,1.5434839961432543e-11,1.6586484935648196e-11
sub-035,Alzheimer's Disease,T4,2.5551835388133006e-10,4.390338564476414e-11,1.524434133945449e-11,1.6446265241288935e-11
sub-035,Alzheimer's Disease,T5,2.531156685329505e-10,3.990875397725699e-11,1.3249777770326227e-11,1.2811925881140344e-11
sub-035,Alzheimer's Disease,T6,2.63182310573321e-10,3.862199241324123e-11,1.2935614105668678e-11,1.0935376347448085e-11
sub-035,Alzheimer's Disease,Fz,2.4624529565064195e-10,3.8742082565490936e-11,1.3685054406968457e-11,8.997701724368585e-12
sub-035,Alzheimer's Disease,Cz,2.3786046534238737e-10,3.5040896211460836e-11,1.0912220569744667e-11,7.941691814746457e-12
sub-035,Alzheimer's Disease,Pz,2.454861824583901e-10,3.5635130705609005e-11,1.1103525039852426e-11,8.153856873589495e-12
sub-036,Alzheimer's Disease,Fp1,2.254106248828253e-10,3.689498815364245e-11,3.312452590185384e-11,2.5708426014508073e-11
sub-036,Alzheimer's Disease,Fp2,2.2665097916999796e-10,3.843160029258472e-11,3.2332634168305943e-11,2.695477558065949e-11
sub-036,Alzheimer's Disease,F3,2.2721497415753678e-10,3.6891164274783714e-11,3.1134073925351486e-11,2.8981165478342968e-11
sub-036,Alzheimer's Disease,F4,2.2634300584841407e-10,3.752784365201355e-11,2.847442454158894e-11,2.8085588202197705e-11
sub-036,Alzheimer's Disease,C3,2.2563962461669732e-10,3.6306880040180476e-11,3.382895735671453e-11,2.3299788441394128e-11
sub-036,Alzheimer's Disease,C4,2.259234512567689e-10,3.5722373148155764e-11,3.456392099270332e-11,2.2530794854482754e-11
sub-036,Alzheimer's Disease,P3,2.2678022716889405e-10,3.83093364292218e-11,4.2837338531134234e-11,3.3004467945678005e-11
sub-036,Alzheimer's Disease,P4,2.286667336271904e-10,4.133047945264635e-11,4.8393909366587695e-11,2.8559740921459823e-11
sub-036,Alzheimer's Disease,O1,2.2688625488011934e-10,4.102293728564508e-11,4.4658833202859895e-11,3.256596060181322e-11
sub-036,Alzheimer's Disease,O2,2.3088611757628274e-10,4.407794111118151e-11,4.508646970099106e-11,2.8622128997314127e-11
sub-036,Alzheimer's Disease,F7,2.3703823311687105e-10,4.114466635179948e-11,4.3388593250420245e-11,2.8887609910913963e-11
sub-036,Alzheimer's Disease,F8,2.3190171774725555e-10,4.239596023792191e-11,4.1808053718088514e-11,3.0039445041247765e-11
sub-036,Alzheimer's Disease,T3,2.334555179149517e-10,4.6074062212413126e-11,6.0287401773906e-11,3.630643419935138e-11
sub-036,Alzheimer's Disease,T4,2.3185758887735924e-10,4.4701462862556234e-11,5.261025930155805e-11,3.138626330864153e-11
sub-036,Alzheimer's Disease,T5,2.228300298008025e-10,4.0903513991517245e-11,4.4420688224448994e-11,2.9840225895082814e-11
sub-036,Alzheimer's Disease,T6,2.2824972440036936e-10,4.7213182545910045e-11,6.486107226804458e-11,3.832044658872346e-11
sub-036,Alzheimer's Disease,Fz,2.2575643375570193e-10,3.9370849057588865e-11,3.002618506651852e-11,2.9212857740927e-11
sub-036,Alzheimer's Disease,Cz,2.3082247956301405e-10,3.769193292500326e-11,2.7019591910597723e-11,2.5450030980190535e-11
sub-036,Alzheimer's Disease,Pz,2.2839458404769915e-10,3.796196687986985e-11,3.24912187038985e-11,2.3420276779293837e-11
sub-037,Control,Fp1,2.6800467902424867e-10,4.52829584435542e-11,3.703485416877571e-11,1.5186849489588864e-11
sub-037,Control,Fp2,2.59483948688696e-10,4.357134246299062e-11,3.4917458136238004e-11,1.4144559459858932e-11
sub-037,Control,F3,2.5361460989229646e-10,3.8217804261434805e-11,2.2978608193029393e-11,1.280400982077822e-11
sub-037,Control,F4,2.511643371348318e-10,3.8640971401943144e-11,2.493266510376118e-11,1.0592138049052575e-11
sub-037,Control,C3,2.4186392092857064e-10,3.395180007314934e-11,1.4048788466356247e-11,9.800484789438732e-12
sub-037,Control,C4,2.4212823172933646e-10,3.4808137746261505e-11,1.528737068413674e-11,9.849373853018446e-12
sub-037,Control,P3,2.4372328406762395e-10,4.946462550178848e-11,6.996559273551102e-11,1.1878223674035334e-11
sub-037,Control,P4,2.4181090571896793e-10,4.417546534568913e-11,4.347276046606779e-11,1.2106097262539843e-11
sub-037,Control,O1,2.4824986275662493e-10,7.106075182442893e-11,1.3366308144043456e-10,1.6936325403139273e-11
sub-037,Control,O2,2.484682645713158e-10,6.247948248352439e-11,1.1667433398386737e-10,1.5888005438359818e-11
sub-037,Control,F7,2.536783349998269e-10,4.1379882954903593e-11,2.8978641744398707e-11,1.471659453260909e-11
sub-037,Control,F8,2.604996524270001e-10,4.374926740232238e-11,3.390517518754104e-11,1.3481495042753963e-11
sub-037,Control,T3,2.4874927801554433e-10,4.1049061005240884e-11,2.3497468199862237e-11,1.450129149863686e-11
sub-037,Control,T4,2.5716487465297713e-10,4.080770393566279e-11,2.527532039791711e-11,1.3657461663075596e-11
sub-037,Control,T5,2.469210935375043e-10,6.165702143238685e-11,8.6043285157658e-11,1.6007154206613047e-11
sub-037,Control,T6,2.453640754542385e-10,5.278468013712097e-11,6.338168259528307e-11,1.5059982844284407e-11
sub-037,Control,Fz,2.4640463659710706e-10,3.976859774263505e-11,2.7729017949560477e-11,1.208940800160529e-11
sub-037,Control,Cz,2.505291344357094e-10,3.7745953462623966e-11,1.8948933169535104e-11,1.0685607480816247e-11
sub-037,Control,Pz,2.453679164558205e-10,5.056637172485141e-11,7.47457482482982e-11,1.0947746498433618e-11
sub-038,Control,Fp1,2.2916053627179628e-10,3.2822688552569474e-11,1.2858521416590866e-11,1.0996064083508728e-11
sub-038,Control,Fp2,2.2659923262194226e-10,3.25000201396055e-11,1.3165353904268699e-11,1.1957785053676882e-11
sub-038,Control,F3,2.3209825839310592e-10,3.4043983444967256e-11,1.314135579840801e-11,1.509419724347825e-11
sub-038,Control,F4,2.335767483792887e-10,3.431495561918381e-11,1.3123948897247754e-11,1.68295955048718e-11
sub-038,Control,C3,2.2675093789568976e-10,3.243241722628449e-11,1.1636123174887216e-11,1.3298942356155659e-11
sub-038,Control,C4,2.265914398314311e-10,3.215724848736069e-11,1.1205314118401772e-11,1.270692143066038e-11
sub-038,Control,P3,2.42018921294721e-10,3.465215052700857e-11,1.664905242181528e-11,1.4326920278336408e-11
sub-038,Control,P4,2.3244540308217106e-10,3.341004891249503e-11,1.8933489850155125e-11,1.3684399458031353e-11
sub-038,Control,O1,2.3246451640802706e-10,3.5833451645805575e-11,3.6574133913034526e-11,1.5626870479560624e-11
sub-038,Control,O2,2.3936878815448515e-10,3.771785499712027e-11,5.103352705999562e-11,1.67442347146797e-11
sub-038,Control,F7,2.34490744821752e-10,3.447963728687112e-11,1.6587173756471302e-11,1.4980212396797718e-11
sub-038,Control,F8,2.357473203807153e-10,3.520786715788976e-11,1.7037122165700652e-11,1.6197155044971863e-11
sub-038,Control,T3,2.3313446880979366e-10,3.4449202668101624e-11,1.6855706169428804e-11,1.4289150611209746e-11
sub-038,Control,T4,2.3625114063931295e-10,3.4575013799040156e-11,1.6223066391901976e-11,1.533638603497439e-11
sub-038,Control,T5,2.321341093609477e-10,3.534384307934135e-11,3.112762911803685e-11,1.691776902308672e-11
sub-038,Control,T6,2.354193269092518e-10,3.582560959821933e-11,3.286965914950868e-11,1.62766445188801e-11
sub-038,Control,Fz,2.3159982563347906e-10,3.4607236895201533e-11,1.2628234594973666e-11,1.5128616872142615e-11
sub-038,Control,Cz,2.2872878859845441e-10,3.2721687665183625e-11,1.0612661380553657e-11,1.1137017220244819e-11
sub-038,Control,Pz,2.320711652464923e-10,3.3177133028105763e-11,1.5925323055201447e-11,1.1837269317130032e-11
sub-039,Control,Fp1,2.184675547119894e-10,3.890466955639867e-11,5.5423775385345916e-11,1.5852456986723155e-11
sub-039,Control,Fp2,2.1601385382453496e-10,3.854467744418127e-11,5.417112952420983e-11,1.5293372845249938e-11
sub-039,Control,F3,2.1756589864630486e-10,4.0040487642724074e-11,4.4870792266428155e-11,1.855488423367825e-11
sub-039,Control,F4,2.179146318742209e-10,4.0148049200617926e-11,4.782699546401774e-11,1.907517086913239e-11
sub-039,Control,C3,2.1590630970296674e-10,3.545033872949523e-11,3.151089519733482e-11,1.3131640370570366e-11
sub-039,Control,C4,2.1474825454121512e-10,3.5179021343809465e-11,2.912388781047626e-11,1.3240530636976785e-11
sub-039,Control,P3,2.1932141717471206e-10,4.250038931850142e-11,7.52593178721605e-11,1.7650850562874123e-11
sub-039,Control,P4,2.1610979893857885e-10,3.760687827649354e-11,4.6067488696171643e-11,1.459809064878786e-11
sub-039,Control,O1,2.251975015069976e-10,5.3620727940113557e-11,1.2594151290530728e-10,2.0270421733030662e-11
sub-039,Control,O2,2.249834129197181e-10,4.9577410908681e-11,1.0642749822000787e-10,2.033401187428595e-11
sub-039,Control,F7,2.2713328487343943e-10,4.143598797232053e-11,5.724510799564687e-11,2.091057111616009e-11
sub-039,Control,F8,2.3066577983502675e-10,4.150688984787407e-11,5.7778543083581824e-11,2.0447525657961e-11
sub-039,Control,T3,2.2282062771352162e-10,4.2058136898054395e-11,5.544188742227093e-11,1.714972590136544e-11
sub-039,Control,T4,2.2078636077824736e-10,4.0165909356921596e-11,5.1469156355383256e-11,1.8213047363322846e-11
sub-039,Control,T5,2.247788457902425e-10,5.145003862360262e-11,1.0787208181321732e-10,1.9933135273563113e-11
sub-039,Control,T6,2.2212825335718277e-10,4.571658179937961e-11,9.65790208000336e-11,1.933488069354556e-11
sub-039,Control,Fz,2.2456802068860237e-10,4.1553993642304646e-11,5.1855669657936076e-11,1.6827314227360148e-11
sub-039,Control,Cz,2.153767669373634e-10,3.4786617457723755e-11,1.912558001983316e-11,1.2889774386464315e-11
sub-039,Control,Pz,2.182865066121721e-10,4.170896154124521e-11,7.092052116901638e-11,1.509530825689196e-11
sub-040,Control,Fp1,2.2469637735513178e-10,3.395171720527096e-11,2.0137447243740362e-11,1.087804334083497e-11
sub-040,Control,Fp2,2.2675760808566972e-10,3.434285268164629e-11,2.0086725084295903e-11,1.4076245800388157e-11
sub-040,Control,F3,2.3332357159936504e-10,3.4743993809017e-11,2.135177734612021e-11,1.194326107604222e-11
sub-040,Control,F4,2.284096496768124e-10,3.4322354025280145e-11,2.039912222551058e-11,1.2244064720372097e-11
sub-040,Control,C3,2.2792469519218125e-10,3.354019249992013e-11,1.386614971011824e-11,1.1142870001921979e-11
sub-040,Control,C4,2.2505262288873421e-10,3.326517621502509e-11,1.4515182033914208e-11,1.1185787375926526e-11
sub-040,Control,P3,2.3182379639533748e-10,3.607987142715103e-11,3.5116676689672807e-11,1.332139993790197e-11
sub-040,Control,P4,2.2986702039375913e-10,3.5642072539763163e-11,3.657003720052357e-11,1.4148146238324913e-11
sub-040,Control,O1,2.391997903259224e-10,4.247059662859028e-11,8.986950555932458e-11,1.9537817892847054e-11
sub-040,Control,O2,2.342841007726956e-10,4.227796966210217e-11,9.468891005533537e-11,2.13432885257846e-11
sub-040,Control,F7,2.3850037591448463e-10,3.73510858567838e-11,2.89388244181957e-11,1.4981738682144662e-11
sub-040,Control,F8,2.35564282651435e-10,3.749603739250125e-11,2.7771011026186374e-11,1.593227285570758e-11
sub-040,Control,T3,2.3191239996086523e-10,3.71158391735946e-11,2.983678026054053e-11,1.53756425848043e-11
sub-040,Control,T4,2.2853144328491458e-10,3.671329988339925e-11,2.8433434962284853e-11,2.0739337544951524e-11
sub-040,Control,T5,2.3329499982546863e-10,3.955445525790879e-11,6.03795737237222e-11,1.6381497961989453e-11
sub-040,Control,T6,2.328713325598715e-10,4.018453756630608e-11,6.142864989692251e-11,1.7753687001311013e-11
sub-040,Control,Fz,2.2682931255989537e-10,3.377029313278526e-11,1.9403462939021626e-11,9.746462319291413e-12
sub-040,Control,Cz,2.2848039586014557e-10,3.3604830606414355e-11,1.313395552106613e-11,1.0232404121806728e-11
sub-040,Control,Pz,2.3150490106552447e-10,3.5588055204917684e-11,3.994959511707438e-11,1.3174229116148611e-11
sub-041,Control,Fp1,2.6249799764862564e-10,3.390348963092454e-11,1.261702873347932e-11,1.3949414990704425e-11
sub-041,Control,Fp2,2.6019748464783944e-10,3.3173003657264953e-11,1.1828068074267066e-11,1.1865337267349133e-11
sub-041,Control,F3,2.5817210945803425e-10,3.324640143638586e-11,1.1861083354257516e-11,1.2866100341988031e-11
sub-041,Control,F4,2.5945513376488146e-10,3.3179863768390664e-11,1.171075295323166e-11,1.3373604298474205e-11
sub-041,Control,C3,2.532442270656062e-10,3.224308536734879e-11,1.0184503208265333e-11,9.322862507572106e-12
sub-041,Control,C4,2.560112014740861e-10,3.222894108987791e-11,1.0603403175465903e-11,9.291635941259302e-12
sub-041,Control,P3,2.5293463439893313e-10,3.312626890313166e-11,1.6841219402580994e-11,1.5274241511842045e-11
sub-041,Control,P4,2.5397955189735954e-10,3.275489375313961e-11,1.76557859460476e-11,1.4806852146140445e-11
sub-041,Control,O1,2.5491875091756023e-10,3.4088205746803666e-11,2.716179199928909e-11,2.5127623942670774e-11
sub-041,Control,O2,2.5497491014575424e-10,3.4355674305636446e-11,3.636713271695056e-11,3.8836860114019165e-11
sub-041,Control,F7,2.5974575535680743e-10,3.361307056681405e-11,1.2141444776121738e-11,1.3705060379031364e-11
sub-041,Control,F8,2.5897660677690777e-10,3.298183712581766e-11,1.2045950171433354e-11,1.1854241329520984e-11
sub-041,Control,T3,2.545426853034108e-10,3.2833080113132826e-11,1.3894788277278008e-11,1.5865465044888034e-11
sub-041,Control,T4,2.5621307898964066e-10,3.310898804287172e-11,1.5597069693623176e-11,1.89247484267045e-11
sub-041,Control,T5,2.531417085594248e-10,3.3668197230422855e-11,2.7487539421505153e-11,2.0909765465325893e-11
sub-041,Control,T6,2.542405314311817e-10,3.3557513361859326e-11,3.017962408033695e-11,2.0144744201634602e-11
sub-041,Control,Fz,2.5868023763476913e-10,3.388627238887189e-11,1.2531013204208896e-11,1.36915494290918e-11
sub-041,Control,Cz,2.6022116085539125e-10,3.327917342525772e-11,1.0987533214156329e-11,1.0418422715341789e-11
sub-041,Control,Pz,2.5596418142995775e-10,3.294659335796912e-11,1.7766487478528746e-11,1.3154712665687526e-11
sub-042,Control,Fp1,2.48607971859275e-10,3.127284474339771e-11,1.2994363148452203e-11,9.559684324637663e-12
sub-042,Control,Fp2,2.509483257048308e-10,3.145334124800311e-11,1.5431076022690494e-11,9.134513627621098e-12
sub-042,Control,F3,2.546976643011798e-10,3.31218112563441e-11,1.550944559490402e-11,1.263584796552307e-11
sub-042,Control,F4,2.5310050337919063e-10,3.214167197914902e-11,1.7542035481433867e-11,1.0932350732394208e-11
sub-042,Control,C3,2.479282627900374e-10,3.212824974308174e-11,1.5180491825823547e-11,1.0722786685214181e-11
sub-042,Control,C4,2.4754760045410034e-10,3.1361491143604826e-11,1.5073822808012126e-11,1.0745795072988336e-11
sub-042,Control,P3,2.4924067871907726e-10,3.295076583257148e-11,3.2509701340507085e-11,1.6740056148730233e-11
sub-042,Control,P4,2.4926885000976523e-10,3.227603859284379e-11,2.539256345235974e-11,1.6283804802127173e-11
sub-042,Control,O1,2.5309153685496396e-10,3.636869178927969e-11,5.232211885009256e-11,2.2819823634908224e-11
sub-042,Control,O2,2.5514817151447703e-10,3.7314936370525007e-11,7.3876333288207e-11,2.4713091359071852e-11
sub-042,Control,F7,2.5546242664497553e-10,3.367983049567824e-11,1.9240036753035966e-11,1.2505137270776521e-11
sub-042,Control,F8,2.5773620984716975e-10,3.379044012533743e-11,1.9910922790306935e-11,1.2572025776194868e-11
sub-042,Control,T3,2.5498097070518043e-10,3.4822022233114935e-11,3.059599831380754e-11,1.858924725782272e-11
sub-042,Control,T4,2.592869881219165e-10,3.510687253486961e-11,2.5776723016734124e-11,1.7262683720139323e-11
sub-042,Control,T5,2.522143611078014e-10,3.689538462086227e-11,8.148212139603407e-11,2.7660470951874605e-11
sub-042,Control,T6,2.520879679260783e-10,3.4800082868053236e-11,4.641048949870037e-11,2.056767613743994e-11
sub-042,Control,Fz,2.538710086225789e-10,3.32513202530224e-11,1.9807223557848062e-11,1.0313343066164402e-11
sub-042,Control,Cz,2.5286896107724966e-10,3.220936318892376e-11,1.5570478655369392e-11,9.651818918160944e-12
sub-042,Control,Pz,2.51907818335904e-10,3.2868434819036864e-11,1.8648575241725148e-11,1.3865771003538522e-11
sub-043,Control,Fp1,2.497986664404758e-10,3.320542088781251e-11,1.0055596692708425e-11,9.221285203119272e-12
sub-043,Control,Fp2,2.554816556899239e-10,3.440269574496467e-11,1.0791020718854057e-11,1.0733832638139554e-11
sub-043,Control,F3,2.5397320688182494e-10,3.4151364696253695e-11,1.0343803656560483e-11,1.0105709543287377e-11
sub-043,Control,F4,2.549521489009063e-10,3.4275471798021526e-11,1.0330930071539467e-11,1.0230885506749568e-11
sub-043,Control,C3,2.5498856237598957e-10,3.374608958444057e-11,1.005243895895425e-11,8.738654470148057e-12
sub-043,Control,C4,2.5519344602265375e-10,3.3322611707914425e-11,9.882880884084421e-12,8.640429913352763e-12
sub-043,Control,P3,2.635257604941841e-10,3.666067789487163e-11,1.3157847132332979e-11,1.0305557476559917e-11
sub-043,Control,P4,2.542905152985614e-10,3.47888241986158e-11,1.2816683361978041e-11,9.537962070287856e-12
sub-043,Control,O1,2.551697891931549e-10,3.568761535103412e-11,1.6757995911637632e-11,1.0984175719253334e-11
sub-043,Control,O2,2.6607880490151694e-10,3.684890643538749e-11,1.7905927904105205e-11,1.1167397248203377e-11
sub-043,Control,F7,2.545133178954883e-10,3.4825883638260024e-11,1.2631973531771561e-11,1.4233178693191827e-11
sub-043,Control,F8,2.6672377827542667e-10,3.657137887512316e-11,1.234728582260719e-11,1.1707704806453631e-11
sub-043,Control,T3,2.5400189623707065e-10,3.522343039255985e-11,1.4443389111852699e-11,2.662116089724659e-11
sub-043,Control,T4,2.536282659010443e-10,3.444298815796259e-11,1.2792295366765779e-11,1.3218223481273336e-11
sub-043,Control,T5,2.547433493917129e-10,3.5831109280065734e-11,1.728819154696699e-11,1.1170956896534585e-11
sub-043,Control,T6,2.7152463985275927e-10,3.5454039188258504e-11,1.7135042835709222e-11,1.0443180728920261e-11
sub-043,Control,Fz,2.592108367670624e-10,3.507458821919291e-11,1.0741528475750871e-11,1.0079973975647427e-11
sub-043,Control,Cz,2.5836721599776357e-10,3.409330045527631e-11,1.0075085800909404e-11,8.936256876099446e-12
sub-043,Control,Pz,2.5788978068996306e-10,3.428522995907939e-11,1.1125828443983546e-11,8.982928121262214e-12
sub-044,Control,Fp1,2.724059096567539e-10,3.956601800896365e-11,2.331853235988127e-11,1.2731117971539395e-11
sub-044,Control,Fp2,2.770123823141966e-10,4.1065464588661705e-11,3.2930515472641964e-11,1.434557949992892e-11
sub-044,Control,F3,2.6475310311134216e-10,3.832826710206188e-11,2.0359094586856606e-11,1.129354115734935e-11
sub-044,Control,F4,2.672468388167007e-10,4.018294398749902e-11,3.902120159045321e-11,1.3293688492393312e-11
sub-044,Control,C3,2.6245115852492765e-10,3.6475605506749405e-11,1.3224946696054327e-11,9.578841205125503e-12
sub-044,Control,C4,2.580240159538223e-10,3.5810470456096536e-11,1.361527204789531e-11,9.732695879542594e-12
sub-044,Control,P3,2.6377017994955836e-10,3.801951525247059e-11,4.293976350117117e-11,1.535197135728276e-11
sub-044,Control,P4,2.61694979677385e-10,3.7342798243615544e-11,3.564398329704177e-11,1.3968006748062067e-11
sub-044,Control,O1,2.735317603723785e-10,4.094305715299574e-11,1.088322890862436e-10,2.0635224526929642e-11
sub-044,Control,O2,2.7136376810661566e-10,4.0588663874284e-11,9.44047035120933e-11,1.9600785678528863e-11
sub-044,Control,F7,2.752271539730336e-10,4.024804081461771e-11,2.0556423226724174e-11,1.234433892328233e-11
sub-044,Control,F8,2.74626592436772e-10,4.0390486295980854e-11,2.6494134810735705e-11,1.3261473049381314e-11
sub-044,Control,T3,2.686087663324053e-10,4.0411568575529135e-11,3.024013848823843e-11,1.544407738539714e-11
sub-044,Control,T4,2.660128116207251e-10,3.895351419468627e-11,2.2710646459113755e-11,1.3023767233695481e-11
sub-044,Control,T5,2.6761370316220277e-10,4.070999505109605e-11,8.349999802056281e-11,1.9522198898393296e-11
sub-044,Control,T6,2.649506185658025e-10,3.93715049566711e-11,5.312883765594234e-11,1.669964125084242e-11
sub-044,Control,Fz,2.6633594029619626e-10,3.9095659001455225e-11,2.7643865739520033e-11,1.2567158080708424e-11
sub-044,Control,Cz,2.6754859581766893e-10,3.761462316261458e-11,1.637208942500915e-11,9.866470486549491e-12
sub-044,Control,Pz,2.685003276454893e-10,3.7878621200299286e-11,4.3536751367690375e-11,1.4949000349459325e-11
sub-045,Control,Fp1,2.5167769460434046e-10,3.53016080376854e-11,1.393318740025858e-11,1.0337575092446884e-11
sub-045,Control,Fp2,2.5784417841677834e-10,3.6251173388089416e-11,1.4262466791045776e-11,1.052817174185555e-11
sub-045,Control,F3,2.5487447255761436e-10,3.617960199586858e-11,1.4206432113910112e-11,1.1307161846424062e-11
sub-045,Control,F4,2.564930762227835e-10,3.582245660850835e-11,1.3410227010186552e-11,1.0812413771696267e-11
sub-045,Control,C3,2.490879130246394e-10,3.446753413776637e-11,1.2846101564010051e-11,9.855938271018121e-12
sub-045,Control,C4,2.4947580872848205e-10,3.4268143508512043e-11,1.2444300593062041e-11,9.458536478331085e-12
sub-045,Control,P3,2.5224022174668657e-10,3.6220151471387014e-11,1.701606519078665e-11,1.2963003769894377e-11
sub-045,Control,P4,2.507139042468784e-10,3.552685253901825e-11,1.6811801229747235e-11,1.1744580328088852e-11
sub-045,Control,O1,2.59552572931784e-10,4.102582348636526e-11,2.3537900696665632e-11,1.5589766995550217e-11
sub-045,Control,O2,2.591373451408666e-10,4.1321482701732e-11,2.5721986082561167e-11,1.5263905941999285e-11
sub-045,Control,F7,2.554824614140848e-10,3.745190664599976e-11,1.5836324487111474e-11,1.27866492859897e-11
sub-045,Control,F8,2.628548664253939e-10,3.7813488052284516e-11,1.5655347285982833e-11,1.2556389033728447e-11
sub-045,Control,T3,2.639093815610163e-10,4.2562303096693204e-11,2.681594380352335e-11,1.8339223721110737e-11
sub-045,Control,T4,2.631377029304936e-10,3.796714919102251e-11,1.6209563792105655e-11,1.2345865943285954e-11
sub-045,Control,T5,2.6126017093406596e-10,4.221975697289822e-11,2.5878363421372554e-11,1.8769091621684736e-11
sub-045,Control,T6,2.5837219570799884e-10,3.8611730392896774e-11,2.156131634298072e-11,1.3607075643016837e-11
sub-045,Control,Fz,2.525869800290911e-10,3.5527814633324804e-11,1.3018581904415386e-11,9.854556131198157e-12
sub-045,Control,Cz,2.475497805820039e-10,3.3903472907033606e-11,1.1123097704895086e-11,8.620101260700218e-12
sub-045,Control,Pz,2.4809306705651635e-10,3.484345280258841e-11,1.2536057679008626e-11,9.928666698209837e-12
sub-046,Control,Fp1,2.258705405840988e-10,4.557289972680765e-11,3.821666132147736e-11,2.2690191981387993e-11
sub-046,Control,Fp2,2.3095577298462928e-10,5.0666388004109724e-11,4.59270482507802e-11,3.2699857910218834e-11
sub-046,Control,F3,2.2570169030185536e-10,4.2214893913556236e-11,2.8723722218486022e-11,2.2314632581270906e-11
sub-046,Control,F4,2.2564153030206108e-10,4.663437641457053e-11,3.3096307617842385e-11,2.6955987239025955e-11
sub-046,Control,C3,2.2469165667881768e-10,4.129520093029284e-11,2.579340814905324e-11,1.7160609229220302e-11
sub-046,Control,C4,2.2336257258641827e-10,4.049879024110643e-11,2.4837374270300107e-11,1.7849623470174537e-11
sub-046,Control,P3,2.2457606001593916e-10,5.4694634322984826e-11,5.874829396005937e-11,2.6757529415964626e-11
sub-046,Control,P4,2.2570340537581832e-10,4.844941903737734e-11,5.5979570897893796e-11,2.6941208856692942e-11
sub-046,Control,O1,2.2701605193625416e-10,5.828310916728712e-11,9.710879114212431e-11,3.5794128355479606e-11
sub-046,Control,O2,2.301969010670333e-10,5.92222069527124e-11,1.0787093254730009e-10,3.786552929959589e-11
sub-046,Control,F7,2.2807321080403545e-10,4.553993910622514e-11,3.861507600406669e-11,2.937015375180029e-11
sub-046,Control,F8,2.2589109838432335e-10,4.823341348280072e-11,4.149731803042421e-11,2.6231108073033772e-11
sub-046,Control,T3,2.259432585925639e-10,4.533625431304065e-11,3.914420510132536e-11,2.8498657168874698e-11
sub-046,Control,T4,2.2951760532420127e-10,4.773382653721227e-11,4.193996137108671e-11,2.60618979612355e-11
sub-046,Control,T5,2.2509679254211542e-10,5.992239186315824e-11,8.34860892569126e-11,3.724321488345961e-11
sub-046,Control,T6,2.2697812842259187e-10,5.363397569132868e-11,7.20944164635134e-11,2.9690417593267136e-11
sub-046,Control,Fz,2.2361717603866917e-10,4.649958656463347e-11,2.916264839920348e-11,2.4145969931396928e-11
sub-046,Control,Cz,2.2921534914558553e-10,4.758845392736672e-11,2.4990466906182083e-11,3.042039238014096e-11
sub-046,Control,Pz,2.2728456800083655e-10,4.7764274768135824e-11,4.8006295344283426e-11,2.568197758864908e-11
