Subject,Group,Channel,Delta Power,Theta Power,Alpha Power,Beta Power
sub-034,Alzheimer's Disease,Fz,1.0230789953145134e-10,1.0034736228648131e-11,2.3107255108616852e-12,5.593533701953617e-13
sub-034,Alzheimer's Disease,Cz,1.0163568285830299e-10,9.662206159405502e-12,2.2236190670674624e-12,5.174597492468699e-13
sub-034,Alzheimer's Disease,Pz,1.0203658323426706e-10,1.0000566947661398e-11,2.392914149127881e-12,6.042414218319935e-13
sub-035,Alzheimer's Disease,Fp1,1.1066485874768691e-10,1.1022454174922667e-11,3.4805149535874776e-12,8.770208741614024e-13
sub-035,Alzheimer's Disease,Fp2,1.0547565850793318e-10,1.1208211011667966e-11,3.502502758233345e-12,1.0183106535329586e-12
sub-035,Alzheimer's Disease,F3,8.704869742290033e-11,9.660278213749937e-12,2.7320599432512074e-12,6.218052896724251e-13
sub-035,Alzheimer's Disease,F4,8.450304034936878e-11,9.792319732519485e-12,2.7152351141685647e-12,6.313605759480999e-13
sub-035,Alzheimer's Disease,C3,8.108047101930444e-11,8.80989323358098e-12,2.157867920272854e-12,4.747602253180352e-13
sub-035,Alzheimer's Disease,C4,8.084887047705104e-11,8.852024695160192e-12,2.138227675227784e-12,4.779254492144894e-13
sub-035,Alzheimer's Disease,P3,8.329113562916948e-11,9.08734337023917e-12,2.317972579875681e-12,5.310548845948225e-13
sub-035,Alzheimer's Disease,P4,8.393698800664061e-11,9.072894649336641e-12,2.3064968175655483e-12,4.904022649026432e-13
sub-035,Alzheimer's Disease,O1,8.602771474870225e-11,9.59550415131444e-12,2.505511200581989e-12,6.360696488631109e-13
sub-035,Alzheimer's Disease,O2,8.670008441359889e-11,9.520581470355675e-12,2.460637779240816e-12,5.493102327644468e-13
sub-035,Alzheimer's Disease,F7,9.478943408354019e-11,1.3203823658415195e-11,3.8523401851897514e-12,7.878707703426863e-13
sub-035,Alzheimer's Disease,F8,9.176687530012643e-11,1.3310739732575e-11,3.5071322068087355e-12,7.931370750143091e-13
sub-035,Alzheimer's Disease,T3,8.853248902732992e-11,1.1432853069252542e-11,3.1406502842718983e-12,1.0440397388011706e-12
sub-035,Alzheimer's Disease,T4,8.459978962626822e-11,1.1473394952141177e-11,3.1025963677269854e-12,9.640730292154652e-13
sub-035,Alzheimer's Disease,T5,8.643482167166367e-11,9.85388430887177e-12,2.6189894887867118e-12,7.330717407582536e-13
sub-035,Alzheimer's Disease,T6,8.865255621984195e-11,9.867507308661275e-12,2.610045789972695e-12,6.168247703988295e-13
sub-035,Alzheimer's Disease,Fz,8.588524146038306e-11,9.60210896445431e-12,2.784007811917758e-12,5.228052428303659e-13
sub-035,Alzheimer's Disease,Cz,8.084611584222925e-11,8.67683373523687e-12,2.2607627936688696e-12,4.584996328587384e-13
sub-035,Alzheimer's Disease,Pz,8.326459246023146e-11,8.910844457605904e-12,2.256419048746054e-12,4.629284100014524e-13
sub-036,Alzheimer's Disease,Fp1,9.519040255777235e-11,1.185412098807384e-11,9.224825821502615e-12,2.074622797925545e-12
sub-036,Alzheimer's Disease,Fp2,8.870113412076216e-11,1.1181374364652413e-11,8.002207212640421e-12,2.041602079274595e-12
sub-036,Alzheimer's Disease,F3,8.002082843350631e-11,1.0033130080796274e-11,6.8042236131037214e-12,1.7323173278595536e-12
sub-036,Alzheimer's Disease,F4,7.938187340882773e-11,1.0023665941504195e-11,6.531343584935696e-12,1.7426331069327663e-12
sub-036,Alzheimer's Disease,C3,7.939606790091495e-11,9.448624906585107e-12,6.843443509035063e-12,1.3978353860436805e-12
sub-036,Alzheimer's Disease,C4,7.853592379525359e-11,9.391466383334296e-12,7.0301553495579355e-12,1.382671557239637e-12
sub-036,Alzheimer's Disease,P3,8.030296760845166e-11,1.023621584088392e-11,9.274699563510426e-12,2.040387605342335e-12
sub-036,Alzheimer's Disease,P4,8.035485971378937e-11,1.0773833831058071e-11,1.0853233409263956e-11,1.7928150696250317e-12
sub-036,Alzheimer's Disease,O1,8.112675376736535e-11,1.0878427257510293e-11,1.0083749787330363e-11,2.0340554343139387e-12
sub-036,Alzheimer's Disease,O2,8.112688590549717e-11,1.146108189974303e-11,1.0322173863040868e-11,1.8086916782060997e-12
sub-036,Alzheimer's Disease,F7,9.489512674778395e-11,1.276646471854322e-11,1.1669745222122984e-11,1.962012547381181e-12
sub-036,Alzheimer's Disease,F8,8.856431699438177e-11,1.1837228855128367e-11,9.466383852551276e-12,1.881597301142153e-12
sub-036,Alzheimer's Disease,T3,8.54108410180842e-11,1.2699848088338277e-11,1.3841100838759953e-11,2.129931050988584e-12
sub-036,Alzheimer's Disease,T4,8.275639787984658e-11,1.2273993734348835e-11,1.1810140007261142e-11,1.884626204441213e-12
sub-036,Alzheimer's Disease,T5,8.098167614328932e-11,1.1043497238516096e-11,9.722703340880434e-12,1.8067533633369162e-12
sub-036,Alzheimer's Disease,T6,8.1097316337742e-11,1.2476210344801855e-11,1.5017096351814627e-11,2.3710546834994415e-12
sub-036,Alzheimer's Disease,Fz,7.80607270794232e-11,1.0492131638388627e-11,6.8834004377442156e-12,1.7984160987801187e-12
sub-036,Alzheimer's Disease,Cz,8.000291289945944e-11,9.612799588062157e-12,5.913655994954573e-12,1.5330657823076268e-12
sub-036,Alzheimer's Disease,Pz,8.038859124909426e-11,9.97939641458077e-12,7.153007164398644e-12,1.4898024155053315e-12
sub-037,Control,Fp1,1.2135687035980446e-10,1.6860314879537547e-11,9.656570235650444e-12,1.1087346522069885e-12
sub-037,Control,Fp2,1.2296353623797703e-10,1.6315965964004886e-11,9.464307189415617e-12,1.0815275401181098e-12
sub-037,Control,F3,1.0968824876710195e-10,1.51113654025403e-11,6.570600765366987e-12,1.0162091519684492e-12
sub-037,Control,F4,1.1159095473283564e-10,1.5475647731725536e-11,7.422719031750198e-12,9.537292171855716e-13
sub-037,Control,C3,1.0678413171957366e-10,1.3633415988293121e-11,4.469619121465252e-12,7.447808334542355e-13
sub-037,Control,C4,1.0761581531405845e-10,1.4590570431952712e-11,4.654672497577173e-12,8.116564215025954e-13
sub-037,Control,P3,1.1052521790384863e-10,1.7112764192636644e-11,1.6692775196122583e-11,9.028901376488085e-13
sub-037,Control,P4,1.093081832715137e-10,1.603257737659216e-11,1.0505346573892482e-11,9.118887340480922e-13
sub-037,Control,O1,1.0697413767724007e-10,1.9925787900980026e-11,2.974093654835532e-11,1.0359995597069622e-12
sub-037,Control,O2,1.0934268241262561e-10,1.8935923388135523e-11,2.5542139018341528e-11,1.0504121352885779e-12
sub-037,Control,F7,1.168604089329756e-10,1.770577681698392e-11,8.676937949738531e-12,1.378704792313206e-12
sub-037,Control,F8,1.14014111081519e-10,1.6473896274177308e-11,9.144891925128552e-12,1.0574964724539919e-12
sub-037,Control,T3,1.1144734286995754e-10,1.6695131359487678e-11,7.262277762499889e-12,1.0761033534923262e-12
sub-037,Control,T4,1.1182101847467767e-10,1.5873604363199412e-11,6.8510703108565525e-12,1.0237012028079155e-12
sub-037,Control,T5,3.214403054692472e-10,2.760986121989256e-11,2.211139655427166e-11,1.4089196969549836e-12
sub-037,Control,T6,1.0935184011898807e-10,1.774705091598399e-11,1.4460556044889406e-11,1.0841232328929973e-12
sub-037,Control,Fz,1.0964779585159794e-10,1.5205664108951554e-11,7.45226230981907e-12,9.038952799841421e-13
sub-037,Control,Cz,1.0673375771315606e-10,1.3793452930787677e-11,5.14784243119016e-12,7.573149810561136e-13
sub-037,Control,Pz,1.0399968456735796e-10,1.5153740836995994e-11,1.6811611887964636e-11,6.953654933645737e-13
sub-038,Control,Fp1,9.774420840269918e-11,1.0136645108566049e-11,4.113615103699913e-12,1.1187509303814222e-12
sub-038,Control,Fp2,9.863610958906899e-11,1.0099581978870292e-11,3.9694776453894754e-12,1.2566702558866725e-12
sub-038,Control,F3,8.77715075253831e-11,9.618292277294094e-12,3.0923532146964526e-12,1.0330606108321977e-12
sub-038,Control,F4,8.918274319169547e-11,9.68063955807342e-12,3.1587632668799036e-12,1.1401150192771196e-12
sub-038,Control,C3,8.576755891323448e-11,9.169838525823357e-12,2.4806305435025634e-12,8.187664934238163e-13
sub-038,Control,C4,8.526320928546708e-11,9.100073365107586e-12,2.539517648703778e-12,7.999476895334161e-13
sub-038,Control,P3,1.2116415103935407e-10,1.1329850302201904e-11,4.311568363559281e-12,9.4831512688706e-13
sub-038,Control,P4,1.7861385189111648e-10,1.1983100169810357e-11,4.682752498189439e-12,9.719871845872571e-13
sub-038,Control,O1,9.012588395972103e-11,1.0673445028179283e-11,7.971429188304133e-12,1.1151877184250985e-12
sub-038,Control,O2,1.0960291380416069e-10,1.1759301389156154e-11,1.0925179575077624e-11,1.148699431178436e-12
sub-038,Control,F7,9.052807270905409e-11,9.725001571673727e-12,4.141206936577502e-12,1.2180991585202284e-12
sub-038,Control,F8,9.2611803521468e-11,1.0094235935589194e-11,4.1524950822854634e-12,1.3655171159023075e-12
sub-038,Control,T3,8.743680487826117e-11,9.546511431840286e-12,3.594823889912916e-12,8.989063329416663e-13
sub-038,Control,T4,9.457736014659679e-11,9.74764319554441e-12,3.5431428385454462e-12,1.0577248323221006e-12
sub-038,Control,T5,1.4333141042144895e-10,1.5862535812466246e-11,7.088683807796592e-12,1.169125524836912e-12
sub-038,Control,T6,1.9349500687510363e-10,1.2721216319290718e-11,7.677456741984213e-12,1.2396844679633989e-12
sub-038,Control,Fz,8.711455848870414e-11,9.613489641895164e-12,2.9040720880302173e-12,9.744082880658601e-13
sub-038,Control,Cz,1.3080226576738392e-10,1.1057181920340328e-11,3.0263221392488206e-12,8.462407848464218e-13
sub-038,Control,Pz,1.9913818925464492e-10,1.0964572958032019e-11,3.977374517497709e-12,8.18020566144767e-13
sub-039,Control,Fp1,1.0219727839956339e-10,1.127935240648751e-11,1.745575819322839e-11,2.0110475102036244e-12
sub-039,Control,Fp2,1.0193848957562129e-10,1.1403627592584273e-11,1.76260240143448e-11,2.0349579972413705e-12
sub-039,Control,F3,9.910406743279288e-11,1.059035474685283e-11,1.1622016430764065e-11,1.1987468649204984e-12
sub-039,Control,F4,9.680442242554468e-11,1.0717173461734503e-11,1.3946457524591595e-11,1.274515752054164e-12
sub-039,Control,C3,9.53737833383796e-11,9.667488000220639e-12,8.223852009426593e-12,8.661763011325818e-13
sub-039,Control,C4,9.006351326339185e-11,9.375994450466114e-12,8.00485692376506e-12,8.614890768410485e-13
sub-039,Control,P3,9.604437060095028e-11,1.1715669139677371e-11,2.3724900154677958e-11,1.1609136493954764e-12
sub-039,Control,P4,1.5391290448887637e-10,1.2928724936572558e-11,1.3270749943948474e-11,1.0029174722587726e-12
sub-039,Control,O1,9.727430470052831e-11,1.4806050143280574e-11,4.2835423040899104e-11,1.3218351533699399e-12
sub-039,Control,O2,1.6713808448745845e-10,1.4670459367194256e-11,3.624531670527752e-11,1.5741917669279172e-12
sub-039,Control,F7,9.864791554028411e-11,1.0740070182154559e-11,1.4809115789090934e-11,1.3352200538198668e-12
sub-039,Control,F8,9.988307425768074e-11,1.12722112319289e-11,1.641871323930125e-11,1.3551677848355894e-12
sub-039,Control,T3,9.748186732256264e-11,1.1146191594134548e-11,1.5284322206443525e-11,1.017281844467978e-12
sub-039,Control,T4,2.7926520661484743e-10,1.1463064610622754e-11,1.4313120618596878e-11,1.2005730131395226e-12
sub-039,Control,T5,9.73332786866315e-11,1.4203487930669795e-11,3.55075472508913e-11,1.261583892083406e-12
sub-039,Control,T6,3.073244540271205e-10,2.525286059488737e-11,3.257627195559341e-11,1.352348442090176e-12
sub-039,Control,Fz,9.92658877900263e-11,1.1191329391286322e-11,1.46464994680769e-11,1.0918186525308672e-12
sub-039,Control,Cz,9.472495944048375e-11,9.313878882847843e-12,4.187727758509743e-12,8.037985735970777e-13
sub-039,Control,Pz,9.602622603467764e-11,1.1831173932042161e-11,2.149120679605244e-11,9.63052456415251e-13
sub-040,Control,Fp1,1.7916854891896633e-10,2.0358739130330277e-11,6.4615103612739546e-12,1.0101264644858143e-12
sub-040,Control,Fp2,1.8142239140356534e-10,2.0173480231464286e-11,6.203823202895436e-12,1.2284027341365857e-12
sub-040,Control,F3,1.6684610937497433e-10,1.9091706719136806e-11,5.100692528012872e-12,8.293550143893556e-13
sub-040,Control,F4,1.862784053612044e-10,2.8808862862891034e-11,7.505257959318149e-12,1.3426204580808076e-12
sub-040,Control,C3,1.681519098939559e-10,1.936344618516742e-11,3.403745376291519e-12,7.39432913116904e-13
sub-040,Control,C4,1.8208302794355722e-10,2.3617671564872022e-11,4.240974728535222e-12,8.26502686629737e-13
sub-040,Control,P3,1.732340630241563e-10,2.000757091602038e-11,8.048284090229293e-12,8.739699733992312e-13
sub-040,Control,P4,1.6846915937947092e-10,1.9062805094682176e-11,7.62074880285203e-12,8.823507965537134e-13
sub-040,Control,O1,1.9553072433923194e-10,2.6908983119183364e-11,2.218186931194257e-11,1.421951929135042e-12
sub-040,Control,O2,1.7931797164616923e-10,2.0711562168762535e-11,2.1833251124178564e-11,1.3905473330030678e-12
sub-040,Control,F7,1.7063294465429284e-10,1.9828483073856405e-11,6.503507611493946e-12,1.0407521670384739e-12
sub-040,Control,F8,1.8033481290895173e-10,2.140315118620718e-11,6.227259621574944e-12,1.1373039538739785e-12
sub-040,Control,T3,1.6733865601574746e-10,2.0042130024640565e-11,7.605597400277647e-12,1.2312611902218106e-12
sub-040,Control,T4,4.721732043522647e-10,1.2204062485512985e-10,2.7825325326941313e-11,3.871908539084954e-12
sub-040,Control,T5,1.6133249971259744e-10,1.907846504709865e-11,1.3870552744107386e-11,1.1172912923044333e-12
sub-040,Control,T6,1.0451989411169522e-09,9.294424219943086e-11,2.1554779399087903e-11,3.6293798802016392e-12
sub-040,Control,Fz,1.6440221938667154e-10,1.870899261421502e-11,4.459202607692459e-12,6.762982158104758e-13
sub-040,Control,Cz,1.6909019717804193e-10,1.8908111092949075e-11,3.3142783695592956e-12,6.676390489323824e-13
sub-040,Control,Pz,1.641312389970804e-10,1.6600414654141378e-11,8.774880416725505e-12,8.64340962895164e-13
sub-041,Control,Fp1,9.916946686000074e-11,9.353964977548315e-12,3.158772916788111e-12,1.0482011754854003e-12
sub-041,Control,Fp2,9.941125171690834e-11,9.145394491397961e-12,3.0554686212737332e-12,9.758334760844753e-13
sub-041,Control,F3,8.993627466777683e-11,8.40085077536378e-12,2.774137197081865e-12,1.0720423047279797e-12
sub-041,Control,F4,9.08740810744221e-11,8.386094446359188e-12,2.7841873754185414e-12,9.133906549628173e-13
sub-041,Control,C3,8.865998417331365e-11,8.068088506314945e-12,2.238110870703102e-12,5.895074714573548e-13
sub-041,Control,C4,8.854538299549688e-11,8.19589384046693e-12,2.2759556280954458e-12,5.909250505453033e-13
sub-041,Control,P3,8.898704262009661e-11,8.36649567363889e-12,4.337284869664254e-12,9.534131146540285e-13
sub-041,Control,P4,8.906650030218207e-11,8.354722350471457e-12,4.4914111364347695e-12,9.540909948980154e-13
sub-041,Control,O1,8.984748568804591e-11,8.596739318015137e-12,7.96930086409587e-12,1.5724761553399315e-12
sub-041,Control,O2,8.955859244412678e-11,8.723723991334147e-12,1.0959388722871254e-11,2.4604074076499094e-12
sub-041,Control,F7,9.142144171791131e-11,8.571587043584511e-12,3.1047867204517844e-12,1.8658677710249665e-12
sub-041,Control,F8,9.125052623035092e-11,8.630594603714604e-12,3.080031463813702e-12,1.0016478902920567e-12
sub-041,Control,T3,8.89466067487926e-11,8.312959406305787e-12,3.2071511837646184e-12,1.0471969651674463e-12
sub-041,Control,T4,8.888414185227621e-11,8.4344538050892e-12,3.3828985831842417e-12,1.2055911810821954e-12
sub-041,Control,T5,8.91136708521781e-11,8.475288424503612e-12,7.915066101321856e-12,1.3078916796853297e-12
sub-041,Control,T6,8.896485852577984e-11,8.570510287387948e-12,8.429477029966213e-12,1.3049671069268591e-12
sub-041,Control,Fz,9.033671285892798e-11,8.435697504744441e-12,2.8453977009452823e-12,8.476036613705475e-13
sub-041,Control,Cz,9.006890983449085e-11,8.368710111645037e-12,2.3535484947481383e-12,6.104777709470914e-13
sub-041,Control,Pz,9.02637480220853e-11,8.368165649188197e-12,4.63282113806828e-12,8.270266579582384e-13
sub-042,Control,Fp1,1.0341710236507624e-10,1.0270150644499348e-11,5.7866380326199334e-12,1.1495952478841547e-12
sub-042,Control,Fp2,1.0599397669078429e-10,1.0481458373311454e-11,5.564894099809852e-12,1.213207125775974e-12
sub-042,Control,F3,9.036154124870537e-11,9.075001516706456e-12,4.304759551693379e-12,9.416297397591867e-13
sub-042,Control,F4,9.288169727183639e-11,9.087742425125674e-12,4.334896559491483e-12,8.352927525443323e-13
sub-042,Control,C3,8.500047452602904e-11,8.120509586360147e-12,3.2813562425389617e-12,6.787479476050163e-13
sub-042,Control,C4,8.524381215266383e-11,8.085464713389282e-12,3.073007843772997e-12,6.888547602576058e-13
sub-042,Control,P3,8.950379174541311e-11,9.067734237284033e-12,7.934823988631252e-12,1.0968692392285497e-12
sub-042,Control,P4,8.907884855771638e-11,8.691392364869153e-12,5.6716015786571815e-12,1.0299862312748721e-12
sub-042,Control,O1,9.604430708808336e-11,1.0289277866642382e-11,1.263076480472658e-11,1.4737689992745603e-12
sub-042,Control,O2,9.300872798010435e-11,1.0562072482733165e-11,1.6939500222816718e-11,1.5576722183666527e-12
sub-042,Control,F7,9.577905305518545e-11,9.782998384886802e-12,5.668901731934067e-12,1.1710761138782833e-12
sub-042,Control,F8,9.988961915684185e-11,1.0396670773532888e-11,5.2634548259065606e-12,1.2594358405378181e-12
sub-042,Control,T3,9.285361968487659e-11,9.375488110531028e-12,7.56444661263663e-12,1.311592398473456e-12
sub-042,Control,T4,9.759521125563588e-11,1.0157519141737336e-11,5.907431305887074e-12,1.3995015088014807e-12
sub-042,Control,T5,9.097866565164934e-11,9.831520522181283e-12,2.068264492615323e-11,1.752188313076086e-12
sub-042,Control,T6,9.061896306504225e-11,9.531715126632081e-12,1.0889656270639259e-11,1.3011088881816577e-12
sub-042,Control,Fz,8.868405336999925e-11,8.683495788396139e-12,4.875669308258593e-12,7.011298398411967e-13
sub-042,Control,Cz,8.779676987888036e-11,8.296000252740163e-12,3.2252611228980922e-12,6.021331824552951e-13
sub-042,Control,Pz,8.865725921024715e-11,8.90936798780309e-12,4.2134879594558535e-12,9.238909147714221e-13
sub-043,Control,Fp1,3.119014954712364e-10,5.560381339163613e-11,1.4924999789452907e-11,3.020539059711285e-12
sub-043,Control,Fp2,3.050733274240636e-10,5.328843919029072e-11,1.4026133675960466e-11,2.611575447684325e-12
sub-043,Control,F3,3.111916163161724e-10,5.626367514252289e-11,1.5174920199925203e-11,2.975835367377211e-12
sub-043,Control,F4,3.0939436155646914e-10,5.672559097749517e-11,1.5310760769043987e-11,3.1856996074684952e-12
sub-043,Control,C3,3.077610288631278e-10,5.600807731220988e-11,1.4446399400968197e-11,2.5851324061048046e-12
sub-043,Control,C4,3.070065322269007e-10,5.425481095041419e-11,1.381894482523622e-11,2.3122148640029794e-12
sub-043,Control,P3,2.8755765673890806e-10,4.265452407638615e-11,9.492374929088147e-12,9.1975321873496e-13
sub-043,Control,P4,3.0482366006967736e-10,5.440539104012474e-11,1.4272181046765297e-11,2.1048195763426544e-12
sub-043,Control,O1,2.903493793867618e-10,4.5927870522707787e-11,1.1734302779891102e-11,1.1243746683317977e-12
sub-043,Control,O2,5.486701082208457e-10,1.214107014805768e-10,5.895286136750228e-11,2.7092954873796547e-11
sub-043,Control,F7,3.080341010704881e-10,5.4974636203120584e-11,1.492182538641714e-11,2.674409422279972e-12
sub-043,Control,F8,2.984515149705676e-10,5.09366142389709e-11,1.2985722476781247e-11,1.7589947197697861e-12
sub-043,Control,T3,3.100364100556453e-10,5.7229197834758686e-11,1.6015084439741436e-11,3.8734009821808896e-12
sub-043,Control,T4,3.026858658280127e-10,5.238447441282468e-11,1.3806843828150703e-11,2.0393063221899738e-12
sub-043,Control,T5,2.4702950292699237e-10,2.709328304170811e-11,7.214563702065653e-12,7.967058582889092e-13
sub-043,Control,T6,4.679805143307475e-10,6.99818145389293e-11,1.585707372690485e-11,1.833675498136643e-12
sub-043,Control,Fz,2.9515747756448584e-10,4.868164278808138e-11,1.1829528373852915e-11,1.5997413764457645e-12
sub-043,Control,Cz,2.9376732777701653e-10,4.8611830765541767e-11,1.1534481392731942e-11,1.535940119453662e-12
sub-043,Control,Pz,2.7544893940064757e-10,3.991200618925898e-11,9.560996880462298e-12,1.0149774029053213e-12
sub-044,Control,Fp1,1.1457956767247975e-10,1.1795975691803234e-11,7.059965269193312e-12,8.811685505188164e-13
sub-044,Control,Fp2,1.0944128091404558e-10,1.1461049523822042e-11,9.691799733660483e-12,9.436723726279398e-13
sub-044,Control,F3,9.533779119189063e-11,9.879444116560689e-12,4.6735858480457475e-12,7.030965764419025e-13
sub-044,Control,F4,9.414799228772843e-11,1.0031017710805237e-11,8.471950541555353e-12,8.090943792428459e-13
sub-044,Control,C3,9.241504507557713e-11,9.03254841699839e-12,2.795439488393008e-12,5.881670691400104e-13
sub-044,Control,C4,9.176066345150297e-11,8.929896419503773e-12,2.842224917622465e-12,5.820316286787465e-13
sub-044,Control,P3,9.428192432624848e-11,9.505525384583148e-12,1.1278016457633287e-11,9.619460254218567e-13
sub-044,Control,P4,9.359384305005047e-11,9.358772531434451e-12,8.604191185192301e-12,8.712195649698521e-13
sub-044,Control,O1,9.73896355981975e-11,1.0229443052362392e-11,3.1472619647141135e-11,1.3134994067241858e-12
sub-044,Control,O2,9.736390952683296e-11,1.0132487170673582e-11,2.7758402062331398e-11,1.259329973871511e-12
sub-044,Control,F7,9.900718817973316e-11,1.0425566215500582e-11,4.693657756896766e-12,8.418180224999783e-13
sub-044,Control,F8,1.0029848365743498e-10,1.044556816225128e-11,6.516177540043253e-12,8.595615664441528e-13
sub-044,Control,T3,9.637299507516349e-11,9.993061808635333e-12,6.698291534473538e-12,9.63151784902701e-13
sub-044,Control,T4,9.632177531594085e-11,9.824628898628415e-12,5.037421470554603e-12,7.964733662267793e-13
sub-044,Control,T5,9.623063049142179e-11,1.0050094175899335e-11,2.2137756500134857e-11,1.247202835341139e-12
sub-044,Control,T6,9.556589496449228e-11,9.844019030877891e-12,1.3755671939361031e-11,1.0625663514243926e-12
sub-044,Control,Fz,9.428616316133676e-11,9.85346649834161e-12,6.6619378638421334e-12,7.601524713173596e-13
sub-044,Control,Cz,9.317348137917472e-11,9.219428024346435e-12,3.4366289574143687e-12,5.907481026208935e-13
sub-044,Control,Pz,9.472300405037173e-11,9.493655100917305e-12,1.1675990992044642e-11,9.453331590557784e-13
sub-045,Control,Fp1,2.659287779335369e-10,3.195451301703986e-11,6.660285662745435e-12,2.2031173991096254e-12
sub-045,Control,Fp2,2.532964051507237e-10,3.053211608458567e-11,8.643217519638733e-12,4.112910154857775e-12
sub-045,Control,F3,2.5973193183944367e-10,3.0651316306349076e-11,6.2721965305836794e-12,2.0752691068770586e-12
sub-045,Control,F4,3.4163010746687757e-10,4.781609518990306e-11,9.043665509357064e-12,5.524200383633193e-12
sub-045,Control,C3,2.545345633373638e-10,3.0556896242614633e-11,5.8284570068924795e-12,1.9392367784445217e-12
sub-045,Control,C4,2.63625599925508e-10,3.316905099372173e-11,7.240962890012793e-12,2.322649478711902e-12
sub-045,Control,P3,2.5203310683084707e-10,2.962910599998076e-11,6.669581278382703e-12,2.083216098289374e-12
sub-045,Control,P4,2.502603577133531e-10,2.928247193714848e-11,6.57272732105691e-12,2.0045494652090663e-12
sub-045,Control,O1,2.557317942820389e-10,3.076984721996256e-11,7.997926918445223e-12,2.256110229977124e-12
sub-045,Control,O2,2.5907043331336947e-10,3.538983268086234e-11,9.453715821735812e-12,2.3723616524238653e-12
sub-045,Control,F7,2.5651826645149087e-10,3.0628740779107736e-11,6.8007590049507346e-12,2.19750637709639e-12
sub-045,Control,F8,2.6683342429686086e-10,2.827663026737213e-11,6.886902322464966e-12,2.195035386748559e-12
sub-045,Control,T3,2.696367259839616e-10,3.2883682918831824e-11,9.141701924602484e-12,2.4748495886402203e-12
sub-045,Control,T4,2.1430930197276314e-09,6.918297542592651e-10,2.655446870199531e-10,5.884154417838804e-11
sub-045,Control,T5,2.5508799382361734e-10,3.0966773251612143e-11,8.47765999525817e-12,2.3987397324024326e-12
sub-045,Control,T6,2.529446188395932e-10,3.02741502909776e-11,7.392280247345767e-12,2.114286967886415e-12
sub-045,Control,Fz,2.5516094557683367e-10,3.037374044801461e-11,6.165104957477824e-12,2.0335220161454596e-12
sub-045,Control,Cz,2.5229169110980455e-10,2.9275309958175016e-11,5.432328867349874e-12,1.9272114892919445e-12
sub-045,Control,Pz,2.530314928268385e-10,2.967127375071643e-11,5.929492538858711e-12,1.9439769724543927e-12
sub-046,Control,Fp1,9.945312840784312e-11,1.3175419239437162e-11,7.43764641663091e-12,1.5659152123554226e-12
sub-046,Control,Fp2,1.1400842822556269e-10,1.4001276371297634e-11,7.893868849760696e-12,1.6709121423336986e-12
sub-046,Control,F3,9.14087013512201e-11,1.1935741092010674e-11,5.572861658340142e-12,1.4433778256228234e-12
sub-046,Control,F4,9.433643533652622e-11,1.2760324403185275e-11,6.425293513923089e-12,1.6008205441672566e-12
sub-046,Control,C3,9.086386151848374e-11,1.1095149284615695e-11,5.012973278483825e-12,1.0480954965163274e-12
sub-046,Control,C4,9.16518254075116e-11,1.140737803019277e-11,4.8846079262412105e-12,1.0671240263570258e-12
sub-046,Control,P3,9.240232957445922e-11,1.456987068313331e-11,1.1616818593029728e-11,1.5421321760888597e-12
sub-046,Control,P4,9.647911946054198e-11,1.4000450432036458e-11,1.2173350872419382e-11,1.5877299476294752e-12
sub-046,Control,O1,9.242462308098928e-11,1.56638946251462e-11,2.0162868906896954e-11,2.055395195646105e-12
sub-046,Control,O2,1.0229337618920795e-10,1.7497271807266403e-11,2.377983344204163e-11,2.3020831136114036e-12
sub-046,Control,F7,9.725792151263767e-11,1.3266572051981282e-11,7.574868524916365e-12,1.8906719144761478e-12
sub-046,Control,F8,9.833637405606087e-11,1.3413327710595908e-11,8.058293492822521e-12,1.594909413357365e-12
sub-046,Control,T3,9.3169119470994e-11,1.2514125185105796e-11,7.593786124634716e-12,1.6664756081841154e-12
sub-046,Control,T4,1.7044901234820363e-10,2.719132454364513e-11,1.4398632420860735e-11,3.646430381616424e-12
sub-046,Control,T5,9.20837580124522e-11,1.5486878706085804e-11,1.733627879239616e-11,2.159449222686574e-12
sub-046,Control,T6,1.835194119977441e-10,1.5909408926799787e-11,1.592214750803758e-11,1.8614931731996897e-12
sub-046,Control,Fz,9.163681567288944e-11,1.2820736242988508e-11,5.702615771765029e-12,1.3905949505155408e-12
sub-046,Control,Cz,2.502310051361494e-10,1.8128957399578285e-11,5.175525606081852e-12,1.8779335530418556e-12
sub-046,Control,Pz,9.140332516561944e-11,1.3494441963906356e-11,9.43600076859471e-12,1.444242845748812e-12
sub-047,Control,Fp1,1.0931990875407452e-10,1.1943517116976204e-11,7.82754214849608e-12,9.740882707948159e-13
sub-047,Control,Fp2,1.0373697970585835e-10,1.1682636846268348e-11,6.8908744078565895e-12,9.508817498867583e-13
sub-047,Control,F3,9.327571547718875e-11,9.925454525277904e-12,5.0179351071193855e-12,7.775763844225405e-13
sub-047,Control,F4,9.37047850811278e-11,1.0203407489043562e-11,4.693852398846744e-12,8.411978051296856e-13
sub-047,Control,C3,9.152970054442832e-11,9.508836763359626e-12,3.519482175779544e-12,6.290384530474925e-13
sub-047,Control,C4,9.142852798031915e-11,9.541002840514742e-12,3.4991278667094816e-12,6.510523223595596e-13
sub-047,Control,P3,4.766119059054932e-10,1.822207466053122e-11,7.916235169222002e-12,9.601997261270474e-13
sub-047,Control,P4,9.122738208433886e-11,9.856126953355414e-12,5.728783179255082e-12,7.456647118093948e-13
